T_name,T_url,Name,Link,Headline
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Puja Patel, MSN, RN, PHN",,Registered Nurse - UCSF Medical Center
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rebekah Saxon,,CVW-11 Helicopter Operations Officer and Flight Hours Program Manager - US Navy
Pooja Shah,https://www.linkedin.com/in/poojashah/,Janak Pathak,,assistant dish washer - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dinesh Bhuva,,physician - sjmg
Pooja Shah,https://www.linkedin.com/in/poojashah/,Brennan Gilbane Koch,,Client Relations Specialist - Gilbane Building Company
Pooja Shah,https://www.linkedin.com/in/poojashah/,Geoff Black,,Account Consultant - WAXIE Sanitary Supply
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Gulnora Zakirova, CPA",,"Manager, Nonprofit Outsourced Accounting - DZH Phillips LLP"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Maya Novak,,4th Grade Teacher - Thornhill Elementary School
Pooja Shah,https://www.linkedin.com/in/poojashah/,Jervis Yau,,Orthopedic Surgeon and Sports Medicine Specialist - The Ryu Hurvitz Orthopedic Clinic
Pooja Shah,https://www.linkedin.com/in/poojashah/,Hyde Patterson,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rachelle Nicholson,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Neil Mehta,,Managing Partner - Greenoaks Capital
Pooja Shah,https://www.linkedin.com/in/poojashah/,Anna Reed,,"Senior Manager, Business Development - Avaya"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Verlaine Tomlinson,,Executive Administrative Assistant to CEO - Prysm Inc.
Pooja Shah,https://www.linkedin.com/in/poojashah/,Catherine Thomas,,National Development Associate - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Rebecca Struch,,Arts Institute Program Associate - Stanford University
Pooja Shah,https://www.linkedin.com/in/poojashah/,Babak Motie,,Vice President of Finance and Administration - Peer Health Exchange
Pooja Shah,https://www.linkedin.com/in/poojashah/,Neil Parikh,,Physician - Capital Allergy & Respiratory Disease Center
Pooja Shah,https://www.linkedin.com/in/poojashah/,Andrew Blair,,"Musician, coach, student - We Became Owls"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Danny Root,,Sales - Target
Pooja Shah,https://www.linkedin.com/in/poojashah/,Shruti Sethi,,Product Manager - Facebook
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Laura Burns, MSW, ASW",,Medical Social Worker - Kaiser Permanente
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kim Tanner,,Executive Director - The Jenesis Group
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dolly Shah,,Observer - Physical Therapist - BeneFIT Physical Therapy
Pooja Shah,https://www.linkedin.com/in/poojashah/,Joy Lam,,Optometrist - Lunettes Optometic
Pooja Shah,https://www.linkedin.com/in/poojashah/,Laureate Gholar III,,Youth Service Specialist Foster Youth Services Sacramento City Unified School District - Sacramento City Unified School District
Pooja Shah,https://www.linkedin.com/in/poojashah/,Let de Guzman,,Photographer/Owner - Self-employed
Pooja Shah,https://www.linkedin.com/in/poojashah/,Tara Jain,,Summer Associate - McKinsey & Company
Pooja Shah,https://www.linkedin.com/in/poojashah/,Sheila Patwardhan,,Endodontist - Endocare Group
Pooja Shah,https://www.linkedin.com/in/poojashah/,George Serra,,"Chief Financial Officer - Scion Asset Management, LLC"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Glenn Macayan,,"Broker/Owner/President - My Local Realty Services, Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,Palak Shah,,As an Interior Designer - Interior Designer & Decorators Private Limited
Pooja Shah,https://www.linkedin.com/in/poojashah/,Saurabh Jain,,VP Strategy and Operations - GiftPixel
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mia Goldman,,Chief Operating Officer - UHS
Pooja Shah,https://www.linkedin.com/in/poojashah/,"Maneesh Verma, M.D.",,Owner and Orthopedic Hand Surgeon - Gulf Coast Orthopedic and Hand Surgery
Pooja Shah,https://www.linkedin.com/in/poojashah/,Emma Patterson,,Princeton in Africa Fellow at the Indigenous Education Foundation of Tanzania - Princeton in Africa
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dawn Houk,,Sorter - Republic Services
Pooja Shah,https://www.linkedin.com/in/poojashah/,Utsavi Parekh,,Assistant Manager - PwC
Pooja Shah,https://www.linkedin.com/in/poojashah/,Ryan Seelbach,,Co-Founder & CEO - RJS Companies
Pooja Shah,https://www.linkedin.com/in/poojashah/,Teela Smith,,Founding Partner - Smith Shapourian Mignano LLP
Pooja Shah,https://www.linkedin.com/in/poojashah/,Anisha Mistry,,Clinician - Beacon School
Pooja Shah,https://www.linkedin.com/in/poojashah/,Maverick James,,Judicial Intern for the Honorable Joan M. Azrack  - U.S. District Courts
Pooja Shah,https://www.linkedin.com/in/poojashah/,Gia Coelho,,Communications and Development Consultant - Consultant
Pooja Shah,https://www.linkedin.com/in/poojashah/,Judy Manuel,,Executive Assistant - Altamont Capital Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Prashant Kothari,,President - Specialty Bindery and Printing
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kirsten Snauffer,,Accounting Clerk - Reading Partners
Pooja Shah,https://www.linkedin.com/in/poojashah/,Dimple Shah,,Allergist and Immunologist - Houston ENT and Allergy
Pooja Shah,https://www.linkedin.com/in/poojashah/,Serena Gupta,,"Software Engineer - Grand Rounds, Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,Matthew Laundis,,"Sales and Operations Manager - Blue Pebble Solutions, Inc."
Pooja Shah,https://www.linkedin.com/in/poojashah/,Lauren Dutton,,Board Member - KIPP Bay Area Schools
Pooja Shah,https://www.linkedin.com/in/poojashah/,Marvin Larbi-Yeboa,,"Managing Director, M&A - J.P. Morgan"
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mali Swensen-Tehaney,,Office Clerk - ASUCD Unitrans
Pooja Shah,https://www.linkedin.com/in/poojashah/,Kishor Mistry,, - 
Pooja Shah,https://www.linkedin.com/in/poojashah/,Isabela Garcia,,Office Administrator - Karya Property Management
Pooja Shah,https://www.linkedin.com/in/poojashah/,Mike Zimmerman,,Vice President Corporate Development - Dell Technologies Capital
Pooja Shah,https://www.linkedin.com/in/poojashah/,Shernice Lazare,,Director Of Curriculum And Instruction - The New School of San Francisco
Pooja Shah,https://www.linkedin.com/in/poojashah/,Roxanne Winston,,Research Assistant - Her PrEP Her Way Research Study at Yale
Victor Hwang,https://www.linkedin.com/in/vhwang/,Eric Ly,,"Founder, CEO - Presdo"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Greg Tseng,,Advisor & Investor - Tech Startups
Victor Hwang,https://www.linkedin.com/in/vhwang/,Gina Bianchini,,Founder & CEO of Mighty Networks - Mighty Networks
Victor Hwang,https://www.linkedin.com/in/vhwang/,Rebecca Eisenberg,,Founder & Principal - Private Client Legal Services (formerly operating as Rebecca Eisenberg & Associates)
Victor Hwang,https://www.linkedin.com/in/vhwang/,Peter Ashley,,VP Business Development - Financial Architects Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Dave McClure,,Janitor - DMC
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jason Strober,,Senior Vice President of Engineering and Product - Expansion Capital Group
Victor Hwang,https://www.linkedin.com/in/vhwang/,Auren Hoffman,,CEO and Chief Historian - SafeGraph
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jamie Templeton,,"VP, Platform Products - LinkedIn"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Dev Khare,,Board Member - Darwinbox
Victor Hwang,https://www.linkedin.com/in/vhwang/,Anil Shrivastava,,Chairman - Vein Clinics of America
Victor Hwang,https://www.linkedin.com/in/vhwang/,Kim Chan,,"Director, Business Operations, Network Switching Business Unit - Broadcom"
Victor Hwang,https://www.linkedin.com/in/vhwang/,George John,,Lecturer - Stanford University
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jun Makihara,,Trustee - PROTESTANT EPISCOPAL CATHEDRAL FOUNDATION
Victor Hwang,https://www.linkedin.com/in/vhwang/,Dave Izuka,,Partner - Venture Consultant
Victor Hwang,https://www.linkedin.com/in/vhwang/,Warren Packard,,CEO & co-founder - Thuuz
Victor Hwang,https://www.linkedin.com/in/vhwang/,Charley Lax,,Managing General Partner - GrandBanks Capital
Victor Hwang,https://www.linkedin.com/in/vhwang/,Nina Labatt,,CFO and Administrative Partner - Trinity Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Michael Fox,,CEO - Aspen Club International
Victor Hwang,https://www.linkedin.com/in/vhwang/,Tony Huang _ÈÄŒê_èÛÛ,,Managing Partner - Techlink Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jocelyn Doe,,"Managing Director, Head of Sustainable Investing - Atlas Capital"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Brian Ascher,,Partner - Venrock
Victor Hwang,https://www.linkedin.com/in/vhwang/,Randy Paynter,,Founder & CEO - Care2 & PetitionSite
Victor Hwang,https://www.linkedin.com/in/vhwang/,Duncan Davidson,,General Partner - Bullpen Capital
Victor Hwang,https://www.linkedin.com/in/vhwang/,David Hornik,,General Partner - August Capital
Victor Hwang,https://www.linkedin.com/in/vhwang/,Rick Marini,,Co-Founder & Managing Partner - Dragonfly Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Matthew Hamilton,,Consultant / Solutions Architect - Ascend.io
Victor Hwang,https://www.linkedin.com/in/vhwang/,Eric Tilenius,,CEO - BlueTalon
Victor Hwang,https://www.linkedin.com/in/vhwang/,Hugh Olliphant,,Co-Founder and VP Growth - Vouch
Victor Hwang,https://www.linkedin.com/in/vhwang/,Alex Poon,,Co-founder and General Partner - UP2398
Victor Hwang,https://www.linkedin.com/in/vhwang/,Clint Korver,,Co-Founder & Managing Director - Ulu Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Laure Wang,,Managing Director - Asia Alternatives
Victor Hwang,https://www.linkedin.com/in/vhwang/,Ira Ehrenpreis,,Managing Partner - DBL Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,pamela chuey,,Strategy Lead - A3 Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,James Joaquin,,Director - Joy
Victor Hwang,https://www.linkedin.com/in/vhwang/,Ariel Poler,,"Board Member - NeoSensory, Inc."
Victor Hwang,https://www.linkedin.com/in/vhwang/,Stephen Wullschleger,,Partner - JW Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Fred von Lohmann,,Board Member - Western Center On Law and Poverty
Victor Hwang,https://www.linkedin.com/in/vhwang/,Charles Hudson,,Managing Partner - Precursor Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Travis Nelson,,Managing Director - TowerBrook Capital Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Gautam Godhwani,,Board Member - geek.ly
Victor Hwang,https://www.linkedin.com/in/vhwang/,Gretchen Alarcon,,"Group Vice President, Product Strategy - Oracle"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Ali Tabibian,,Partner - GTK Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Brenton M. Wickam,,CEO - VimChat
Victor Hwang,https://www.linkedin.com/in/vhwang/,Satyen Sangani,,CEO - Alation
Victor Hwang,https://www.linkedin.com/in/vhwang/,John Malloy,,General Partner & Founder - BlueRun Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Dave Whorton,,CEO and Founder - The Tugboat Group
Victor Hwang,https://www.linkedin.com/in/vhwang/,Reza Raji,,CEO - Xenio Systems
Victor Hwang,https://www.linkedin.com/in/vhwang/,Mike Sigal,,Partner - 500 Startups
Victor Hwang,https://www.linkedin.com/in/vhwang/,Mark Greenough,,President - Greenough Consulting Group
Victor Hwang,https://www.linkedin.com/in/vhwang/,Kirsten Bartok Touw,,Co Founder - FlyFunder
Victor Hwang,https://www.linkedin.com/in/vhwang/,John Lee,,Founder & CEO - (TBD)
Victor Hwang,https://www.linkedin.com/in/vhwang/,Matt Ocko,,Co-Managing Partner - Data Collective
Victor Hwang,https://www.linkedin.com/in/vhwang/,Shanti Bergel,,"Senior Vice President, Business & Corporate Development - GREE, Inc."
Victor Hwang,https://www.linkedin.com/in/vhwang/,Tom Lo,,"Senior Marketing Manager, QuickBooks Financing - Intuit"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Philip Korn,,Board Member - Boys & Girls Clubs of Silicon Valley
Victor Hwang,https://www.linkedin.com/in/vhwang/,Tom X Lee,,CEO - One Medical Group
Victor Hwang,https://www.linkedin.com/in/vhwang/,Tiffany Bass Bukow,,Co-Founder - bNirvana
Victor Hwang,https://www.linkedin.com/in/vhwang/,Venky Ganesan,,Managing Director - Menlo Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Shin Nagakura,,Chairman Of The Board - Digital Operative Inc.
Victor Hwang,https://www.linkedin.com/in/vhwang/,Bill Malloy,,Founding General Partner & Investor - Sway Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Zaw Thet,,"Director, Board of Directors - STRIVR Labs, Inc."
Victor Hwang,https://www.linkedin.com/in/vhwang/,Aki Hashmi,,CEO - HER Incorporated
Victor Hwang,https://www.linkedin.com/in/vhwang/,Rob Trice,,Founder & Partner - Better Food Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Trevor Loy,,Managing Partner - Flywheel Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jesper Schultz,,Founder and CEO - BasicOps
Victor Hwang,https://www.linkedin.com/in/vhwang/,David Knight,,Founder and CEO - TERBINE
Victor Hwang,https://www.linkedin.com/in/vhwang/,Greg Gretsch,,Managing Director - Jackson Square Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Mitchell Shapiro,,"Owner - StreetScience, Inc."
Victor Hwang,https://www.linkedin.com/in/vhwang/,Benjamin Sun,,Co-Founder and General Partner - Primary Venture Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Sam Decker,,Investing Co-Founder & Executive Chairman (acting CMO) - Clearhead
Victor Hwang,https://www.linkedin.com/in/vhwang/,"Eric Woo, CFA",,Principal - Top Tier Capital Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jon Nordmark,,"Co-founder, CEO - Iterate.ai"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Aymerik Renard,,"Director, Western Digital Capital - Western Digital"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Chris Yeh,,Author - Self-employed
Victor Hwang,https://www.linkedin.com/in/vhwang/,Perry Wu,,Co Founder / Advisor - Motzie Inc.
Victor Hwang,https://www.linkedin.com/in/vhwang/,Sangam Pant,,Managing Director - CARD
Victor Hwang,https://www.linkedin.com/in/vhwang/,Catherine Buan,,"Vice President Investor Relations - Okta, Inc."
Victor Hwang,https://www.linkedin.com/in/vhwang/,Tasso Roumeliotis,,Founder - NumberAI
Victor Hwang,https://www.linkedin.com/in/vhwang/,Victor Hwang,,Vice President of Entrepreneurship - Kauffman Foundation
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jeff Clavier,,Managing Partner - SoftTech VC
Victor Hwang,https://www.linkedin.com/in/vhwang/,Julia Kidd Winterson,,"Director, Investments - Dignity Health"
Victor Hwang,https://www.linkedin.com/in/vhwang/,George Bischof,,Managing Director - Meritech Capital Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Michael Kim,,Founder and Managing Partner - Cendana Capital
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jeffrey Kuhn,,"Managing Partner | CEO | CFO | Board Member - FLG Partners, LLC"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Nino Marakovic,,CEO & Managing Director - Sapphire Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Nicolas Darveau-Garneau,,Chief Search Evangelist - Google
Victor Hwang,https://www.linkedin.com/in/vhwang/,Reza Malekzadeh,,General Partner - Partech Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Andy Kurtzig,,CEO - JustAnswer
Victor Hwang,https://www.linkedin.com/in/vhwang/,Erik W. Jansen,,Chairman of the Board and Co-Founder - Ultra Capital LLC
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jon Staenberg,,Founder and El Jefe - Hand of God Wines
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jody Harper,,"Principal - Jody Harper, LLC"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Richard Yen,,"Managing Director, Private Equity - Saban Capital Group"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Peter Bardwick,,Advisory Board Member - Tickr
Victor Hwang,https://www.linkedin.com/in/vhwang/,Robert Simon,,"Managing Partner, IT Venture Fund - BDC"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jack Lo,,"Sr. Director of Engineering, Cloud - Google"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Mike Linnert,,CEO - SymphonyRM
Victor Hwang,https://www.linkedin.com/in/vhwang/,Ken Elefant,,Managing Director - Sorenson Capital Partners
Victor Hwang,https://www.linkedin.com/in/vhwang/,Jai Das,,"Managing Director - Sapphire Ventures, LLC."
Victor Hwang,https://www.linkedin.com/in/vhwang/,Kristina Omari,,VP Corporate Development - Fitbit
Victor Hwang,https://www.linkedin.com/in/vhwang/,Josh Felser,,CoFounder - Freestyle Capital
Victor Hwang,https://www.linkedin.com/in/vhwang/,Patrick Ewers,,Principal - Mindmaven
Victor Hwang,https://www.linkedin.com/in/vhwang/,Kevin Epstein,,"VP, Threat Operations Center (Product, Marketing, General Management) - Proofpoint, Inc. (NASDAQ: PFPT)"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Gus Tai,,General Partner - Trinity Ventures
Victor Hwang,https://www.linkedin.com/in/vhwang/,Dennis J. Cagan,,Principal - Caganco Incorporated
Victor Hwang,https://www.linkedin.com/in/vhwang/,Peter Ostrow,,"President and CEO - Technical Communities, Inc. (TestMart/GSAmart/NAVICPmart)"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Russell Klein,,"Senior Vice President, Corporate Development - Bigcommerce"
Victor Hwang,https://www.linkedin.com/in/vhwang/,Han Kim,,Managing Director - Altos Ventures
